,degree_centrality,eigenvector_centrality,betweenness_centrality,clustering_coefficient
GENE_667,0.3024691358024691,0.3327224352858133,0.08178916072137883,0.7250816993464052
GENE_668,0.3395061728395062,0.3272985902487344,0.115968686150822,0.46906978279527295
GENE_669,0.8888888888888888,0.8687629019717885,0.791335922501203,0.5703956990721697
GENE_670,0.3395061728395062,0.39241512378357896,0.1007861723792395,0.7683039545784643
GENE_671,0.32716049382716045,0.33781449908666994,0.10267244687601398,0.6710848345143573
GENE_672,0.3395061728395062,0.36213592666033934,0.10385340780278467,0.8977025153495741
GENE_673,0.29012345679012347,0.2873151973298509,0.08048354057695578,0.9332317570876639
GENE_674,0.27777777777777773,0.28552829517477046,0.07863626913225229,0.5701624083977025
GENE_675,0.2654320987654321,0.2875809659551648,0.06250900118207844,0.7979936160510717
GENE_676,0.24691358024691357,0.27237651742353475,0.050010724894948365,0.8006535947712419
GENE_677,0.27777777777777773,0.2918348353941824,0.07175369503271771,0.6186868686868687
GENE_678,0.37654320987654316,0.42254537223485195,0.12618646260684394,0.7744026572377585
GENE_679,0.3518518518518518,0.3790516151628516,0.1140124686668508,0.6245700034399725
GENE_680,0.3518518518518518,0.3584832246663064,0.12054948950731038,0.6697196422428621
GENE_681,0.27777777777777773,0.28558018886911596,0.07285027735772993,0.6308179837591602
GENE_682,0.2716049382716049,0.27544371871485107,0.06395842855582116,0.7363304729925797
GENE_683,0.38271604938271603,0.380210357709839,0.1451609755505433,0.6096991943260647
GENE_684,0.3395061728395062,0.3356367456378268,0.10831313055966436,0.6550802139037433
GENE_685,0.2530864197530864,0.2601201347309308,0.05605911430837311,0.6590746054519369
GENE_686,0.30864197530864196,0.3320213838991926,0.08389858347056078,0.7745098039215685
GENE_687,0.38271604938271603,0.4032579962533078,0.1335753637526716,0.6795605603425929
GENE_688,0.22839506172839505,0.25088466557461997,0.049948723944615865,0.5049166813872696
GENE_689,0.3024691358024691,0.31603845913287754,0.08297305941076845,0.7148692810457516
GENE_690,0.3518518518518518,0.35487956039684654,0.12007799286343551,0.5493206054351565
GENE_691,0.37037037037037035,0.37344105514159015,0.13122256064725446,0.7124459953472915
GENE_692,0.29012345679012347,0.3013230117297539,0.08464584626618758,0.49994558415410567
GENE_693,0.37037037037037035,0.3941365293201088,0.12136318815698369,0.7260163952586685
GENE_694,0.32098765432098764,0.32938088002845295,0.10137769327599241,0.7064590542099193
GENE_695,0.24691358024691357,0.24600206153157142,0.05807810416910658,0.6466817496229261
GENE_696,0.30864197530864196,0.3134763957587541,0.09090817029170399,0.6862745098039216
GENE_697,0.30864197530864196,0.3369626061577021,0.08351500171652518,0.7941176470588236
GENE_698,0.3148148148148148,0.3417186079557059,0.09441102695686608,0.5369088811995387
GENE_699,0.30864197530864196,0.32672884551807047,0.09229510280060399,0.6176470588235294
GENE_700,0.23456790123456792,0.269640570577745,0.04425538657242066,0.8541823557303434
GENE_701,0.3395061728395062,0.36632819101281544,0.10260994531474023,0.6793424440483264
GENE_702,0.18518518518518517,0.21139015060729488,0.030206517712482884,0.8558710840658103
GENE_703,0.3148148148148148,0.33636831051468485,0.09751798965559524,0.6687812379853902
GENE_704,0.21604938271604937,0.2378480286947409,0.04115663231774629,0.7871972318339101
GENE_705,0.27777777777777773,0.29558534553353766,0.06847607496727824,0.7521291344820756
GENE_706,0.24691358024691357,0.27099909931962907,0.05584484034928982,0.8160507792860734
GENE_707,0.8703703703703703,0.8427732724273073,0.7872963313174428,0.5609442358503686
GENE_708,0.2716049382716049,0.26926570038992176,0.07126361743609742,0.7998072379057332
GENE_709,0.21604938271604937,0.21344860745557803,0.04506633607378391,0.5651672433679354
GENE_710,0.32098765432098764,0.32169009223590006,0.10092196461983359,0.6521160500399255
GENE_711,0.345679012345679,0.3797944155089173,0.10885395672085313,0.7096702317290553
GENE_712,0.32098765432098764,0.3304642486557228,0.09897442451903049,0.6792875521249224
GENE_713,0.32098765432098764,0.3340312486601186,0.09421644225496559,0.7517448910182474
GENE_714,0.25925925925925924,0.26748062694071717,0.06174213026249163,0.7392794516180456
GENE_715,0.2098765432098765,0.2270266939630174,0.040191814106440404,0.7064590542099193
GENE_716,0.32716049382716045,0.33877688150126617,0.09938208579472217,0.7233771592817098
GENE_717,0.2098765432098765,0.21840427919870933,0.03817848868278348,0.6422355038271993
GENE_718,0.2839506172839506,0.29230354125058017,0.07803139626008054,0.5801837643269868
GENE_719,0.2716049382716049,0.28164794930370934,0.06766676463440544,0.7363304729925797
GENE_720,0.2530864197530864,0.26413851304713826,0.05976469573184247,0.8348278335724535
GENE_721,0.25925925925925924,0.2692050168441319,0.06332590288691081,0.6834847760242309
GENE_722,0.345679012345679,0.35070894309750317,0.11871013453147852,0.6472816399286987
GENE_723,0.24691358024691357,0.26961573728998045,0.05163786759706518,0.8468451483157365
GENE_724,0.32098765432098764,0.3408412325918352,0.09555096726823577,0.6883447194865879
GENE_725,0.38271604938271603,0.403624479738372,0.13499578294690853,0.6414543606972138
GENE_726,0.3024691358024691,0.34776734262507436,0.07722841925776709,0.7250816993464052
GENE_727,0.3148148148148148,0.33017586547356037,0.09448390058207856,0.6687812379853902
GENE_728,0.25925925925925924,0.27978278571541576,0.058920656615319346,0.809022796110314
GENE_729,0.3148148148148148,0.3353806605376312,0.0920097558461281,0.6122645136485967
GENE_730,0.25925925925925924,0.257433461588119,0.06580253228627911,0.5300494181412402
GENE_731,0.2962962962962963,0.3108590887891938,0.08329807704849101,0.6068783896537338
GENE_732,0.27777777777777773,0.31011139876838073,0.06660786901011823,0.8855714002772826
GENE_733,0.27777777777777773,0.31307424112408083,0.06716762516674583,0.7763913646266587
GENE_734,0.27777777777777773,0.2849889059092634,0.07308894404494302,0.5701624083977025
GENE_735,0.32098765432098764,0.3156846221689074,0.10126892157235307,0.5253157069766066
GENE_736,0.29012345679012347,0.3056025883410695,0.07582581147185037,0.7332535234260217
GENE_737,0.32098765432098764,0.34633158354095256,0.09107971096519013,0.6974018868482537
GENE_738,0.27777777777777773,0.2914430014943301,0.07537551510325724,0.7763913646266587
GENE_739,0.24691358024691357,0.2565480300370718,0.05537036384527776,0.7852564102564104
GENE_740,0.3024691358024691,0.3059996054229382,0.08747767863638066,0.6535947712418301
GENE_741,0.29012345679012347,0.30005771370158435,0.08050645384035586,0.5332752897643793
GENE_742,0.30864197530864196,0.32417385479561023,0.09119136028183669,0.696078431372549
GENE_743,0.29012345679012347,0.29838870730204303,0.07620473404875894,0.7110337196858392
GENE_744,0.27777777777777773,0.31348628369709675,0.07283628096873818,0.7278669043374926
GENE_745,0.32716049382716045,0.36791446630655017,0.09142674040539975,0.8802541335837673
GENE_746,0.8271604938271605,0.7959453515616863,0.7063643204473428,0.5498821681068342
GENE_747,0.29012345679012347,0.29866443864102526,0.07981726330943854,0.6777040140755655
GENE_748,0.2962962962962963,0.30045231993778965,0.08154273495969863,0.6601133361145877
GENE_749,0.27777777777777773,0.27229848924925887,0.07520919430955988,0.6186868686868687
GENE_750,0.24691358024691357,0.246502038445101,0.057215551136677575,0.6312845651080945
GENE_751,0.29012345679012347,0.3221908230410779,0.07575065558659985,0.7110337196858392
GENE_752,0.2839506172839506,0.29461850031731784,0.08019995867110749,0.5801837643269868
GENE_753,0.2839506172839506,0.3037050722035613,0.07451249508833034,0.7426352183385432
GENE_754,0.345679012345679,0.37276748675069704,0.1079747722281536,0.6940730837789661
GENE_755,0.2716049382716049,0.28776083107760503,0.0668385139492938,0.7744165319404717
GENE_756,0.32716049382716045,0.3418174534607726,0.10112713075168087,0.6798002219755828
GENE_757,0.2839506172839506,0.2918443702605231,0.0757952581025699,0.6730131666193048
GENE_758,0.2654320987654321,0.2863037470094908,0.06077112260341797,0.7181942544459645
GENE_759,0.2098765432098765,0.22601464986700096,0.03989127732983013,0.6636433539547727
GENE_760,0.37037037037037035,0.3959029976490136,0.12295048875711567,0.8006535947712419
GENE_761,0.29012345679012347,0.3039075890574566,0.079756283239535,0.7554733271662042
GENE_762,0.27777777777777773,0.2797937525275959,0.07548828711812432,0.5701624083977025
GENE_763,0.3024691358024691,0.3264091372644618,0.08331391180345343,0.7046568627450981
GENE_764,0.24691358024691357,0.27945002083709436,0.05497321678665596,0.7544620412267471
GENE_765,0.3148148148148148,0.31489624241281833,0.09924319727925962,0.6499423298731257
GENE_766,0.37037037037037035,0.3805471266653061,0.1322796670866596,0.6853051955245375
GENE_767,0.345679012345679,0.3533471494166188,0.11773677317975825,0.7642602495543671
GENE_768,0.2530864197530864,0.25430883798207243,0.06262854003763821,0.7615973218555715
GENE_769,0.2962962962962963,0.32570495115752607,0.08156705999722005,0.8091711862049784
GENE_770,0.3333333333333333,0.32204599120689814,0.11248602153459168,0.6546224359764871
GENE_771,0.25925925925925924,0.2745257049536986,0.06083421417043318,0.6974334449226846
GENE_772,0.30864197530864196,0.33893031477747554,0.08488717229318,0.9117647058823529
GENE_773,0.25925925925925924,0.26592395175976863,0.06287563464154185,0.7811254583134067
GENE_774,0.27777777777777773,0.3135929248167805,0.07058122974529923,0.6550802139037433
GENE_775,0.2962962962962963,0.3207556584141119,0.07877090597276049,0.7239952718676123
GENE_776,0.35802469135802467,0.35240129564567513,0.12624088672681977,0.5013166791217395
GENE_777,0.345679012345679,0.3679992364795341,0.11448907402741372,0.6628787878787878
GENE_778,0.3024691358024691,0.3168668196991982,0.08581616639661097,0.5514705882352942
GENE_779,0.3024691358024691,0.3174263300572571,0.08201396454269172,0.7965686274509804
GENE_780,0.3518518518518518,0.363205596303931,0.11678533389114405,0.6546697626418988
GENE_781,0.27777777777777773,0.29553528989737726,0.06982986734588571,0.8006535947712419
GENE_782,0.3395061728395062,0.34069980388031046,0.10852050241942482,0.7197794942892982
GENE_783,0.24074074074074073,0.25363563512421966,0.05324711735430038,0.7293403191236009
GENE_784,0.25925925925925924,0.24433820159913702,0.07199708368533554,0.5021520803443329
GENE_785,0.37654320987654316,0.3916802471446443,0.12921621535763053,0.7612771884710168
GENE_786,0.2654320987654321,0.3067849961158132,0.05746902560690369,0.7979936160510717
GENE_787,0.29012345679012347,0.2936251180042473,0.08128304944919494,0.6777040140755655
GENE_788,0.3518518518518518,0.35109228237162177,0.1246008379894988,0.632094943240454
GENE_789,0.30864197530864196,0.32019332595694455,0.09288737461495385,0.7254901960784315
GENE_790,0.30864197530864196,0.34231743258789266,0.08357953028875037,0.7352941176470588
GENE_791,0.29012345679012347,0.3025851628958623,0.07871749080024995,0.6888139159456568
GENE_792,0.37037037037037035,0.3979567571397411,0.12544736368986184,0.7531571950814223
GENE_793,0.3024691358024691,0.30651432345528457,0.0891451892524352,0.4595588235294118
GENE_794,0.27777777777777773,0.27802567078507534,0.07138691473205308,0.6308179837591602
GENE_795,0.3395061728395062,0.3461451276697727,0.11480466792352334,0.6389053938073546
GENE_796,0.21604938271604937,0.2384429425284478,0.043889818180542675,0.8275663206459055
GENE_797,0.32716049382716045,0.3402279355064887,0.09840362291317954,0.6100771222857794
GENE_798,0.8271604938271605,0.8476651492416083,0.6526441413274957,0.6577022010689586
GENE_799,0.32716049382716045,0.3315735957116719,0.09942207916768914,0.6885156094368081
GENE_800,0.2839506172839506,0.2917776907739278,0.07615736399524099,0.6382021407596855
GENE_801,0.38888888888888884,0.42679939056937616,0.1335173578743486,0.6579872092206058
GENE_802,0.25925925925925924,0.2847626304393275,0.0611695543234552,0.6555874382273235
GENE_803,0.3333333333333333,0.3656450952702678,0.09415187843619718,0.8896151053013798
GENE_804,0.25925925925925924,0.2566278127629906,0.0657064325530658,0.7392794516180456
GENE_805,0.37654320987654316,0.4099741988957695,0.13124975723285162,0.7678399228543876
GENE_806,0.2962962962962963,0.3127988850471153,0.08288848538074504,0.7878772076206368
GENE_807,0.37037037037037035,0.3816355054108102,0.1267684439164,0.5970975961005872
GENE_808,0.35802469135802467,0.3634740547276622,0.12077828977589536,0.748342289123756
GENE_809,0.3333333333333333,0.3348873218149539,0.10592547214054936,0.6294446499773914
GENE_810,0.2962962962962963,0.29861322997842726,0.08545494056939987,0.7133482825754416
GENE_811,0.2962962962962963,0.30441247972118357,0.08310423679815748,0.7452892504519538
GENE_812,0.32098765432098764,0.33677672022415744,0.09510731505366166,0.6974018868482537
GENE_813,0.29012345679012347,0.3034805961163655,0.07733597812733041,0.8665723458671165
GENE_814,0.2962962962962963,0.2973512392063215,0.0858631000321805,0.5217024753163677
GENE_815,0.27777777777777773,0.28351300503619836,0.07571247355482552,0.5095068330362449
GENE_816,0.3333333333333333,0.3419283920804414,0.10898953037076115,0.5790890779792001
GENE_817,0.2716049382716049,0.3183120432502056,0.05963321252607726,0.9521514736973012
GENE_818,0.27777777777777773,0.30577196421266734,0.06830526696684598,0.7157357892652011
GENE_819,0.24691358024691357,0.25573191265867407,0.06127208630847241,0.5235042735042735
GENE_820,0.3395061728395062,0.34865930937635725,0.10885185238123204,0.6227305737109659
GENE_821,0.32716049382716045,0.3783169480941003,0.09275949756978998,0.8628233586613165
GENE_822,0.30864197530864196,0.32641124015935896,0.08669679100213495,0.7058823529411764
GENE_823,0.25925925925925924,0.2661538602628069,0.0653451578363181,0.6276901004304161
GENE_824,0.2037037037037037,0.2116616642967127,0.040727119183500755,0.7051210635769459
GENE_825,0.29012345679012347,0.28740710046510237,0.08154757581408226,0.5110554860241969
GENE_826,0.2654320987654321,0.2930889282938648,0.06060835612110544,0.7846937224502203
GENE_827,0.2716049382716049,0.2950643001214441,0.0699104073229389,0.7363304729925797
GENE_828,0.32098765432098764,0.3550296537411683,0.09252708502113856,0.8242022299115725
GENE_829,0.24691358024691357,0.27247550587183256,0.05382699947626129,0.8930367018602313
GENE_830,0.24691358024691357,0.26199154556937393,0.05734173885529208,0.43112116641528403
GENE_831,0.3148148148148148,0.3245208731507223,0.09176887712316434,0.7158785082660515
GENE_832,0.37654320987654316,0.3855975612761686,0.13579899707015644,0.6300225008036001
GENE_833,0.27777777777777773,0.29242810444570666,0.07093909466926049,0.691473559120618
GENE_834,0.4012345679012346,0.4221062900104355,0.1514834653031872,0.5485246983408748
GENE_835,0.32716049382716045,0.3559534604579721,0.09491397364009412,0.7756694840490623
GENE_836,0.24691358024691357,0.25107546462257574,0.05697629798681329,0.6466817496229261
GENE_837,0.3395061728395062,0.3278488308894602,0.11681388226083254,0.5418564732290223
GENE_838,0.3148148148148148,0.326612511795938,0.0918122571875357,0.7252979623221838
GENE_839,0.345679012345679,0.34948343715388974,0.11165291965208744,0.7564616755793225
GENE_840,0.37654320987654316,0.40043004929573145,0.12445833234416101,0.7612771884710168
GENE_841,0.32716049382716045,0.340152269547455,0.09983231048857581,0.7320925467429352
GENE_842,0.37654320987654316,0.38503175124824307,0.13517251625545357,0.8137790635379835
GENE_843,0.2530864197530864,0.2611131039645948,0.06233987486072078,0.5272596843615495
GENE_844,0.2654320987654321,0.3036245848526685,0.0594140107898652,0.7979936160510717
GENE_845,0.32098765432098764,0.34197049520294054,0.09675746717326594,0.7064590542099193
GENE_846,0.25925925925925924,0.2642692135533951,0.06359827623446958,0.543998087039694
GENE_847,0.345679012345679,0.3693934554329548,0.11270816963361983,0.6082887700534759
GENE_848,0.32716049382716045,0.33427148242218263,0.09910204334577706,0.6100771222857794
GENE_849,0.29012345679012347,0.30361495328710375,0.07705468956453836,0.7221436215559305
GENE_850,0.2962962962962963,0.32724699490632136,0.08000761960714697,0.7665832290362953
GENE_851,0.29012345679012347,0.3016153796022446,0.08042355019666071,0.699923817815748
GENE_852,0.2716049382716049,0.2863294562036639,0.06668372621187757,0.6728537080794263
GENE_853,0.29012345679012347,0.29710409109265323,0.07881164194963781,0.566604995374653
GENE_854,0.2962962962962963,0.29225251475381736,0.08462297281552979,0.6281723682380753
GENE_855,0.32098765432098764,0.36485540249419546,0.08948655043103657,0.8513737319965694
GENE_856,0.2654320987654321,0.2759531540585615,0.06940899277919842,0.5319957440340478
GENE_857,0.2716049382716049,0.28088339274378216,0.06886027560414762,0.7998072379057332
GENE_858,0.37654320987654316,0.39673053143542836,0.12597180308060577,0.7022125790206792
GENE_859,0.32716049382716045,0.338116094225747,0.09990978109701486,0.6536540595919064
GENE_860,0.23456790123456792,0.23782950480348738,0.051178970377384524,0.5808440018966334
GENE_861,0.3518518518518518,0.3640996786910257,0.11571549956217933,0.6998194014447884
GENE_862,0.30864197530864196,0.2980372576402851,0.09528779650278153,0.6274509803921569
GENE_863,0.37654320987654316,0.38340723724257814,0.13992707462857257,0.5643951569698918
GENE_864,0.32098765432098764,0.33246743720992755,0.09794293364407013,0.5253157069766066
GENE_865,0.35802469135802467,0.3678755528026239,0.11534120267400617,0.5885021885342159
GENE_866,0.32098765432098764,0.3027391151901278,0.106253270415523,0.5434300416999379
GENE_867,0.36419753086419754,0.3638589275365217,0.13324594194279274,0.5825913065401497
GENE_868,0.2962962962962963,0.330166481665006,0.07341168297966402,0.9049940898345153
GENE_869,0.2654320987654321,0.27877703699525974,0.06562511494511968,0.7846937224502203
GENE_870,0.2716049382716049,0.2810342085337526,0.07114156211516304,0.6601583550967955
GENE_871,0.3395061728395062,0.3703057797193228,0.10231594578178876,0.6146431636627715
GENE_872,0.3395061728395062,0.36232954361205394,0.10920222174394391,0.7521291344820756
GENE_873,0.3024691358024691,0.3025810654803437,0.08758118312186923,0.6433823529411764
GENE_874,0.2962962962962963,0.3033809990582528,0.08620621048206756,0.5749374217772215
GENE_875,0.2222222222222222,0.22856490767241977,0.04518642138579498,0.8197167755991285
GENE_876,0.30864197530864196,0.3274617930055239,0.09092098482463488,0.6764705882352942
GENE_877,0.25925925925925924,0.254384496073076,0.06428849326617679,0.725330782719592
GENE_878,0.2839506172839506,0.3000926330096411,0.07872535604104867,0.6614094913327649
GENE_879,0.2530864197530864,0.2725125935959928,0.05750580367261977,0.7762434241989479
GENE_880,0.24691358024691357,0.2595375243386096,0.0536116657101546,0.7236676721970839
GENE_881,0.2716049382716049,0.3079974915700356,0.06549920315479912,0.7617211789578411
GENE_882,0.2839506172839506,0.3075392738505711,0.07217543715243382,0.6382021407596855
GENE_883,0.29012345679012347,0.3221146864394884,0.07620325041416769,0.7110337196858392
GENE_884,0.3024691358024691,0.30288141429169396,0.08895533818464671,0.7148692810457516
GENE_885,0.21604938271604937,0.22233800900428197,0.04181511596087596,0.8275663206459055
GENE_886,0.2530864197530864,0.2570777787301192,0.06422364806178485,0.7469512195121951
GENE_887,0.22839506172839505,0.24976503188004734,0.04544825986408172,0.5950803744921392
GENE_888,0.3333333333333333,0.34396063387769116,0.10343249132380078,0.6798002219755828
GENE_889,0.30864197530864196,0.3393029684120558,0.08304386418577822,0.8725490196078431
GENE_890,0.29012345679012347,0.291584112734387,0.08342631808783978,0.5443851916344706
GENE_891,0.3024691358024691,0.29416558500729273,0.0949072843367764,0.5616830065359477
GENE_892,0.29012345679012347,0.30612180117029686,0.07383140002315033,0.9332317570876639
GENE_893,0.19753086419753085,0.21623696047795177,0.035167318488888676,0.7021861163820367
GENE_894,0.32716049382716045,0.32987814805574933,0.1069181731494345,0.6362232846694555
GENE_895,0.2530864197530864,0.2787222352619701,0.05696696373758317,0.8494739359158296
GENE_896,0.25925925925925924,0.28846636563246775,0.060458660025138417,0.8648174717041289
GENE_897,0.2654320987654321,0.2680380442648637,0.06793938844273652,0.6649946800425597
GENE_898,0.32098765432098764,0.33923365012452095,0.09482363527371597,0.6883447194865879
GENE_899,0.345679012345679,0.366754551162289,0.10940122611771673,0.7408645276292335
GENE_900,0.37037037037037035,0.41375475227999814,0.12167256798761542,0.705660795391603
GENE_901,0.2716049382716049,0.2801450478635419,0.06717670279347758,0.5839862372010115
GENE_902,0.2962962962962963,0.32350644803152473,0.07618249274463858,0.7772302183284661
GENE_903,0.2839506172839506,0.2877919796187639,0.07875554449700203,0.6730131666193048
GENE_904,0.7777777777777777,0.7384149738539122,0.6325685451972232,0.5047930283224401
GENE_905,0.29012345679012347,0.2993488334258202,0.08114206229313507,0.5888247991148355
GENE_906,0.2716049382716049,0.280881381054132,0.07033874209682332,0.5966815901836422
GENE_907,0.3518518518518518,0.3493744493071009,0.12061213001511832,0.5493206054351565
GENE_908,0.32716049382716045,0.33554629872071107,0.1017061727650424,0.5752155724408776
GENE_909,0.2654320987654321,0.2856732638893552,0.0661534297872621,0.6915944672442621
GENE_910,0.27777777777777773,0.29177689655696215,0.07069591142358826,0.7157357892652011
GENE_911,0.2654320987654321,0.2818386024638987,0.0650012144847064,0.6782945736434108
GENE_912,0.35802469135802467,0.39650807299435603,0.11245973383242085,0.632094943240454
GENE_913,0.27777777777777773,0.27935163259018586,0.07626008813805055,0.6308179837591602
GENE_914,0.3024691358024691,0.3168219992843725,0.08402934531300357,0.6638071895424836
GENE_915,0.29012345679012347,0.2950746288500068,0.07631046470824007,0.7110337196858392
GENE_916,0.2098765432098765,0.22555094427181743,0.037307752617571445,0.5994198035720527
GENE_917,0.29012345679012347,0.29512620298803705,0.08140861233862415,0.6888139159456568
GENE_918,0.32716049382716045,0.33678521476266254,0.09853668923941285,0.7059463843592589
GENE_919,0.32098765432098764,0.3412482134222156,0.09348485340908119,0.5615443764232692
GENE_920,0.24691358024691357,0.2515855682294617,0.05849198597460973,0.615887380593263
GENE_921,0.37037037037037035,0.3806452793676186,0.1351143372506916,0.5496011964107677
GENE_922,0.8580246913580246,0.8370698074000995,0.7525982467701036,0.5472092913904171
GENE_923,0.3333333333333333,0.36437623344579756,0.09860921402052916,0.7049780079746784
GENE_924,0.2716049382716049,0.28063054992257064,0.06701755249055033,0.6220722961489035
GENE_925,0.3024691358024691,0.298794399902508,0.08869611224818687,0.4493464052287582
GENE_926,0.3024691358024691,0.3193645455750545,0.08549453957969518,0.6535947712418301
GENE_927,0.3024691358024691,0.3096152149232476,0.08139291860968675,0.6638071895424836
GENE_928,0.30864197530864196,0.34115007499897304,0.07943661210548683,0.9019607843137255
GENE_929,0.18518518518518517,0.1973808705212647,0.03215810525046014,0.690218616182105
GENE_930,0.419753086419753,0.4431656274023079,0.160596866744082,0.7433636316686464
GENE_931,0.32716049382716045,0.32039822507923865,0.1032771395913143,0.6100771222857794
GENE_932,0.2962962962962963,0.3266560236981924,0.0774006954150525,0.7027012932832708
GENE_933,0.32098765432098764,0.32027210927624916,0.10099536862357092,0.6430588826782598
GENE_934,0.3148148148148148,0.3087617547843225,0.10020535876645631,0.5557477893118031
GENE_935,0.3333333333333333,0.34124273855702597,0.10639906567210072,0.6462298406434551
GENE_936,0.30864197530864196,0.324475032359763,0.08671131482918067,0.6274509803921569
GENE_937,0.2222222222222222,0.2133997292972725,0.04848982026807022,0.5528322440087147
GENE_938,0.24691358024691357,0.25483861278060777,0.06228624539341214,0.7390648567119156
GENE_939,0.30864197530864196,0.30107483834234505,0.09693447083402335,0.5098039215686275
GENE_940,0.30864197530864196,0.31692990511151115,0.09060212024091421,0.6568627450980392
GENE_941,0.3024691358024691,0.3304234754976348,0.08491054780215085,0.6740196078431373
GENE_942,0.3395061728395062,0.3412647165150024,0.10942872821488465,0.7359543143856869
GENE_943,0.3395061728395062,0.3434176647644949,0.11313847532426136,0.533769063180828
GENE_944,0.24691358024691357,0.2514012327993415,0.05752898560815128,0.5850930115635998
GENE_945,0.2962962962962963,0.2958618808238261,0.08290136658742048,0.6920543039911
GENE_946,0.32098765432098764,0.33515161627667883,0.09566591570014445,0.7245733889332505
GENE_947,0.3395061728395062,0.3698563954054631,0.10219752952372282,0.7197794942892982
GENE_948,0.25925925925925924,0.26641957376199715,0.06287038231777048,0.6276901004304161
GENE_949,0.3395061728395062,0.3596847868601864,0.10340822897539258,0.76021654453027
GENE_950,0.3333333333333333,0.36119308493864005,0.10154314710322479,0.7889039613049972
GENE_951,0.2530864197530864,0.25197511130755557,0.061189645183024076,0.7030129124820661
GENE_952,0.2654320987654321,0.2748181879046752,0.0652833241420132,0.7181942544459645
GENE_953,0.3333333333333333,0.3286485745928004,0.10421121061510775,0.7385483893068059
GENE_954,0.3395061728395062,0.3949346014078658,0.09978354329737564,0.6793424440483264
GENE_955,0.3148148148148148,0.33429282575441693,0.0918086500545716,0.8006535947712419
GENE_956,0.27777777777777773,0.29240727888304596,0.0678997973577274,0.6186868686868687
GENE_957,0.2530864197530864,0.2603759451469569,0.06019386690258903,0.6444285031085605
GENE_958,0.2654320987654321,0.29102920924885267,0.06393309119551445,0.6782945736434108
GENE_959,0.32098765432098764,0.33331405546382553,0.09340097221676529,0.6340017153165942
GENE_960,0.27777777777777773,0.28526755187968245,0.07174930779714399,0.6186868686868687
GENE_961,0.24074074074074073,0.24216588239373033,0.056003934608822116,0.615887380593263
GENE_962,0.37037037037037035,0.36681468005263806,0.13747656233774655,0.5156751966323252
GENE_963,0.30864197530864196,0.33219664378941816,0.08428162493221124,0.7058823529411764
GENE_964,0.3148148148148148,0.3222278797644756,0.09838857359108256,0.7535563244905805
GENE_965,0.29012345679012347,0.3227456907644493,0.07581284843113734,0.8332426402568427
GENE_966,0.30864197530864196,0.32068533826008083,0.08512539527642822,0.6274509803921569
GENE_967,0.3333333333333333,0.3679788717035754,0.10281133484143617,0.6714076266425508
GENE_968,0.2962962962962963,0.3296670360066697,0.07774570468783845,0.7133482825754416
GENE_969,0.30864197530864196,0.305008173857792,0.09235060205021393,0.7058823529411764
GENE_970,0.345679012345679,0.3584089730798948,0.11331364921928475,0.7096702317290553
GENE_971,0.3395061728395062,0.3507961490505881,0.10781540321832836,0.7683039545784643
GENE_972,0.2654320987654321,0.27718081381338566,0.06641338925812747,0.7447940416476668
GENE_973,0.24691358024691357,0.24182843713260108,0.060936187739450066,0.47731271995977875
GENE_974,0.3024691358024691,0.32089269314986213,0.08546949025975548,0.5004084967320261
GENE_975,0.2530864197530864,0.26597705155984475,0.060391820748557,0.7323051171688187
GENE_976,0.38888888888888884,0.4137816793361175,0.13607898887834913,0.7748260594560404
GENE_977,0.32716049382716045,0.35920513838204104,0.09997247488163652,0.749523321665386
GENE_978,0.27777777777777773,0.27793454857148586,0.07078686065696584,0.6793424440483264
GENE_979,0.25925925925925924,0.27864211309380543,0.05791412944237187,0.725330782719592
GENE_980,0.2530864197530864,0.26394417759650135,0.05786644067220926,0.6590746054519369
GENE_981,0.27777777777777773,0.2759638624809864,0.0720378117339132,0.7278669043374926
GENE_982,0.3395061728395062,0.348572416613328,0.10808994278185288,0.5984683435663828
GENE_983,0.3148148148148148,0.33342520724309516,0.08947072088060831,0.9042675893886966
GENE_984,0.37654320987654316,0.38524898533628776,0.12968316330754937,0.6890871102539377
GENE_985,0.24074074074074073,0.2621435695865392,0.05198087639680447,0.632094943240454
GENE_986,0.25925925925925924,0.2895303039144795,0.05682950563817191,0.725330782719592
GENE_987,0.2654320987654321,0.28943639265333954,0.06162568911044392,0.758093935248518
GENE_988,0.3024691358024691,0.32366826529522336,0.0836438109815898,0.6944444444444444
GENE_989,0.32098765432098764,0.33894527444375033,0.0936017119748067,0.6974018868482537
GENE_990,0.27777777777777773,0.27302077983303535,0.0764926453779797,0.5459001782531194
GENE_991,0.2962962962962963,0.2917760923836204,0.08762455025223408,0.5642904324850507
GENE_992,0.2037037037037037,0.21283640817562047,0.03522658833230787,0.7506127450980392
GENE_993,0.27777777777777773,0.2842583744386596,0.07698695591205279,0.691473559120618
GENE_994,0.24691358024691357,0.27196662526799253,0.05574827397330017,0.7698592257415786
GENE_995,0.24691358024691357,0.24758602851032868,0.057990240071200475,0.6004901960784315
GENE_996,0.24691358024691357,0.2665687388590245,0.0573061951629304,0.6928733031674209
GENE_997,0.32716049382716045,0.3758434058686194,0.09236716100234688,0.7843848715102878
GENE_998,0.24074074074074073,0.263296553659836,0.0515067713769033,0.7617554444179832
GENE_999,0.22839506172839505,0.23311976497594422,0.049412119412929535,0.5049166813872696
